Participant,block,Trial_Index_,identifier,face,you,proposer,fairness,OFFER_CUMMULATIVE,KEY_PRESSED,RT,accept,emotion,gender
P8,3,47,91,DST_025_F_HPY.png,500,500,fair,0,a,1491.49,a,1,0
P8,3,48,58,DST_091_M_ANG.png,500,500,fair,0,a,2905.07,a,0,1
P8,3,49,78,DST_145_F_HPY.png,200,800,unfair,0,j,3539.51,a,1,0
P8,3,50,125,DST_096_M_HPY.png,500,500,fair,0,a,1189.21,a,1,1
P8,3,51,118,DST_048_M_HPY.png,400,600,unfair,0,a,1825.94,a,1,1
P8,3,52,2,DST_017_F_ANG.png,100,900,unfair,0,j,3593.29,a,0,0
P8,3,53,71,DST_012_M_ANG.png,900,100,hyperfair,0,j,1622.86,a,0,1
P8,3,54,42,DST_026_M_ANG.png,200,800,unfair,0,j,1668.79,a,0,1
P8,3,55,121,DST_012_M_HPY.png,500,500,fair,0,a,705.23,a,1,1
P8,3,56,89,DST_137_F_HPY.png,500,500,fair,0,a,664.16,a,1,0
P8,3,57,62,DST_051_M_ANG.png,600,400,hyperfair,0,a,1771.12,a,0,1
P8,3,58,66,DST_114_M_ANG.png,700,300,hyperfair,0,j,2548.51,a,0,1
P8,3,59,1,DST_046_F_ANG.png,100,900,unfair,0,j,1230.56,a,0,0
P8,3,60,83,DST_124_F_HPY.png,400,600,unfair,0,a,1755.98,a,1,0
P8,3,61,81,DST_135_F_HPY.png,300,700,unfair,0,a,1845.3,a,1,0
P8,3,62,48,DST_056_M_ANG.png,400,600,unfair,0,a,1067.44,a,0,1
P8,3,63,123,DST_077_M_HPY.png,500,500,fair,0,a,1216.69,a,1,1
P8,3,64,39,DST_031_M_ANG.png,100,900,unfair,0,j,1598.15,a,0,1
P8,3,65,84,DST_129_F_HPY.png,400,600,unfair,0,a,1357.4,a,1,0
P8,3,66,49,DST_068_M_ANG.png,500,500,fair,0,a,661.21,a,0,1
P8,3,67,36,DST_004_F_ANG.png,900,100,hyperfair,0,j,2505.6,a,0,0
P8,3,68,51,DST_090_M_ANG.png,500,500,fair,0,a,899.47,a,0,1
P8,3,69,105,DST_185_F_HPY.png,800,200,hyperfair,0,j,2464.04,a,1,0
P8,3,70,138,DST_118_M_HPY.png,700,300,hyperfair,0,a,2714.96,a,1,1
P8,3,71,45,DST_099_M_ANG.png,300,700,unfair,0,j,1916.53,a,0,1
P8,3,72,55,DST_096_M_ANG.png,500,500,fair,0,a,766.06,a,0,1
P8,3,73,50,DST_089_M_ANG.png,500,500,fair,0,a,787.49,a,0,1
P8,3,74,47,DST_030_M_ANG.png,400,600,unfair,0,a,804.66,a,0,1
P8,3,75,68,DST_064_M_ANG.png,800,200,hyperfair,0,j,2035.11,a,0,1
P8,3,76,131,DST_088_M_HPY.png,500,500,fair,0,a,1377,a,1,1
P8,3,77,54,DST_022_M_ANG.png,500,500,fair,0,a,668.19,a,0,1
P8,3,78,41,DST_016_M_ANG.png,200,800,unfair,0,j,3935.39,a,0,1
P8,3,79,17,DST_145_F_ANG.png,500,500,fair,0,a,1824.45,a,0,0
P8,3,80,23,DST_032_F_ANG.png,500,500,fair,0,a,1241.54,a,0,0
P8,3,81,98,DST_174_F_HPY.png,600,400,hyperfair,0,a,1652.32,a,1,0
P8,3,82,10,DST_133_F_ANG.png,400,600,unfair,0,a,1315.05,a,0,0
P8,3,83,93,DST_146_F_HPY.png,500,500,fair,0,a,652.32,a,1,0
P8,3,84,115,DST_103_M_HPY.png,300,700,unfair,0,a,2817.03,a,1,1
P8,3,85,140,DST_018_M_HPY.png,800,200,hyperfair,0,j,6702.42,a,1,1
P8,3,86,60,DST_118_M_ANG.png,500,500,fair,0,a,689.78,a,0,1
P8,3,87,137,DST_089_M_HPY.png,700,300,hyperfair,0,j,3348.74,a,1,1
P8,3,88,67,DST_020_M_ANG.png,800,200,hyperfair,0,j,2575.19,a,0,1
P8,3,89,77,DST_017_F_HPY.png,200,800,unfair,0,j,1717.12,a,1,0
P8,3,90,56,DST_120_M_ANG.png,500,500,fair,0,a,896.13,a,0,1
P8,3,91,29,DST_183_F_ANG.png,700,300,hyperfair,0,j,1562.57,a,0,0
P8,3,92,27,DST_157_F_ANG.png,600,400,hyperfair,0,a,746.26,a,0,0
P8,3,93,38,DST_043_M_ANG.png,100,900,unfair,0,j,3452.74,a,0,1
P8,3,94,113,DST_016_M_HPY.png,200,800,unfair,0,j,3904.82,a,1,1
P8,3,95,97,DST_173_F_HPY.png,600,400,hyperfair,0,a,1140.92,a,1,0
P8,3,96,119,DST_074_M_HPY.png,400,600,unfair,0,a,2659.99,a,1,1
P8,3,97,59,DST_098_M_ANG.png,500,500,fair,0,a,697.91,a,0,1
P8,3,98,28,DST_161_F_ANG.png,700,300,hyperfair,0,j,3276.38,a,0,0
P8,3,99,3,DST_138_F_ANG.png,100,900,unfair,0,j,2023.29,a,0,0
P8,3,100,124,DST_013_M_HPY.png,500,500,fair,0,a,1110.26,a,1,1
P8,3,101,136,DST_093_M_HPY.png,700,300,hyperfair,0,j,5047.61,a,1,1
P8,3,102,112,DST_116_M_HPY.png,200,800,unfair,0,j,3979.76,a,1,1
P8,3,103,116,DST_010_M_HPY.png,300,700,unfair,0,a,2171.63,a,1,1
P8,3,104,14,DST_005_F_ANG.png,500,500,fair,0,a,805.15,a,0,0
P8,3,105,114,DST_098_M_HPY.png,200,800,unfair,0,j,1216.82,a,1,1
P8,3,106,117,DST_015_M_HPY.png,300,700,unfair,0,j,2239.22,a,1,1
P8,3,107,101,DST_157_F_HPY.png,700,300,hyperfair,0,j,2275.74,a,1,0
P8,3,108,108,DST_138_F_HPY.png,900,100,hyperfair,0,j,1320.09,a,1,0
P8,3,109,70,DST_115_M_ANG.png,900,100,hyperfair,0,j,1914.91,a,0,1
P8,3,110,95,DST_161_F_HPY.png,500,500,fair,0,a,719.6,a,1,0
P8,3,111,4,DST_024_F_ANG.png,200,800,unfair,0,j,2014.52,a,0,0
P8,3,112,53,DST_103_M_ANG.png,500,500,fair,0,a,831.59,a,0,1
P8,3,113,26,DST_135_F_ANG.png,600,400,hyperfair,0,a,1228.28,a,0,0
P8,3,114,16,DST_131_F_ANG.png,500,500,fair,0,a,602.73,a,0,0
P8,3,115,99,DST_186_F_HPY.png,600,400,hyperfair,0,a,736.19,a,1,0
P8,3,116,102,DST_177_F_HPY.png,700,300,hyperfair,0,j,2706.45,a,1,0
P8,3,117,107,DST_130_F_HPY.png,900,100,hyperfair,0,j,1026.67,a,1,0
P8,3,118,79,DST_149_F_HPY.png,300,700,unfair,0,a,3113.89,a,1,0
P8,3,119,30,DST_036_F_ANG.png,700,300,hyperfair,0,j,2811.63,a,0,0
P8,3,120,94,DST_159_F_HPY.png,500,500,fair,0,a,698.96,a,1,0
P8,3,121,73,DST_029_F_HPY.png,100,900,unfair,0,j,2765.2,a,1,0
P8,3,122,37,DST_071_M_ANG.png,100,900,unfair,0,j,1759.86,a,0,1
P8,3,123,52,DST_097_M_ANG.png,500,500,fair,0,a,804.62,a,0,1
P8,3,124,88,DST_131_F_HPY.png,500,500,fair,0,a,1097.89,a,1,0
P8,3,125,18,DST_023_F_ANG.png,500,500,fair,0,a,767.41,a,0,0
P8,3,126,106,DST_027_F_HPY.png,900,100,hyperfair,0,j,4541.78,a,1,0
P8,3,127,122,DST_047_M_HPY.png,500,500,fair,0,a,663.58,a,1,1
P8,3,128,111,DST_097_M_HPY.png,100,900,unfair,0,j,1484.45,a,1,1
P8,3,129,76,DST_183_F_HPY.png,200,800,unfair,0,j,2142.67,a,1,0
P8,3,130,139,DST_119_M_HPY.png,800,200,hyperfair,0,j,2327.58,a,1,1
P8,3,131,92,DST_133_F_HPY.png,500,500,fair,0,a,936.07,a,1,0
P8,3,132,85,DST_002_F_HPY.png,500,500,fair,0,a,868.34,a,1,0
P8,3,133,40,DST_119_M_ANG.png,200,800,unfair,0,j,1167.15,a,0,1
P8,3,134,141,DST_079_M_HPY.png,800,200,hyperfair,0,j,782.16,a,1,1
P8,3,135,120,DST_084_M_HPY.png,400,600,unfair,0,a,1485.74,a,1,1
P8,3,136,127,DST_115_M_HPY.png,500,500,fair,0,a,880.53,a,1,1
P8,3,137,19,DST_025_F_ANG.png,500,500,fair,0,a,1327.76,a,0,0
P8,3,138,9,DST_129_F_ANG.png,300,700,unfair,0,j,1544.71,a,0,0
P8,3,139,25,DST_029_F_ANG.png,600,400,hyperfair,0,a,4696.34,a,0,0
P8,3,140,65,DST_110_M_ANG.png,700,300,hyperfair,0,j,3709.3,a,0,1
P8,3,141,126,DST_114_M_HPY.png,500,500,fair,0,a,774.02,a,1,1
P8,3,142,5,DST_124_F_ANG.png,200,800,unfair,0,j,1142.31,a,0,0
P8,3,143,80,DST_128_F_HPY.png,300,700,unfair,0,a,1653.8,a,1,0
P8,3,144,63,DST_081_M_ANG.png,600,400,hyperfair,0,a,883.22,a,0,1
P1,3,1,83,DST_124_F_HPY.png,400,600,unfair,0,j,3106.7,a,1,0
P1,3,2,111,DST_097_M_HPY.png,100,900,unfair,0,j,1286.08,a,1,1
P1,3,3,10,DST_133_F_ANG.png,400,600,unfair,0,j,816.63,a,0,0
P1,3,4,32,DST_182_F_ANG.png,800,200,hyperfair,0,a,815.11,a,0,0
P1,3,5,143,DST_083_M_HPY.png,900,100,hyperfair,0,a,686.01,a,1,1
P1,3,6,60,DST_118_M_ANG.png,500,500,fair,0,j,690.48,a,0,1
P1,3,7,92,DST_133_F_HPY.png,500,500,fair,0,j,712.62,a,1,0
P1,3,8,82,DST_009_F_HPY.png,400,600,unfair,0,j,652.98,a,1,0
P1,3,9,103,DST_126_F_HPY.png,800,200,hyperfair,0,a,658.46,a,1,0
P1,3,10,34,DST_042_F_ANG.png,900,100,hyperfair,0,a,694.36,a,0,0
P1,3,11,136,DST_093_M_HPY.png,700,300,hyperfair,0,a,730.26,a,1,1
P1,3,12,12,DST_040_F_ANG.png,400,600,unfair,0,j,797.52,a,0,0
P1,3,13,16,DST_131_F_ANG.png,500,500,fair,0,j,1163.73,a,0,0
P1,3,14,29,DST_183_F_ANG.png,700,300,hyperfair,0,a,1197.15,a,0,0
P1,3,15,27,DST_157_F_ANG.png,600,400,hyperfair,0,a,761.36,a,0,0
P1,3,16,97,DST_173_F_HPY.png,600,400,hyperfair,0,j,1101.56,a,1,0
P1,3,17,26,DST_135_F_ANG.png,600,400,hyperfair,0,j,917.12,a,0,0
P1,3,18,37,DST_071_M_ANG.png,100,900,unfair,0,j,702.24,a,0,1
P1,3,19,38,DST_043_M_ANG.png,100,900,unfair,0,j,661.68,a,0,1
P1,3,20,77,DST_017_F_HPY.png,200,800,unfair,0,j,650.82,a,1,0
P1,3,21,50,DST_089_M_ANG.png,500,500,fair,0,j,686.74,a,0,1
P1,3,22,87,DST_046_F_HPY.png,500,500,fair,0,j,1268.52,a,1,0
P1,3,23,52,DST_097_M_ANG.png,500,500,fair,0,j,901.75,a,0,1
P1,3,24,30,DST_036_F_ANG.png,700,300,hyperfair,0,a,720.13,a,0,0
P1,3,25,71,DST_012_M_ANG.png,900,100,hyperfair,0,a,641.54,a,0,1
P1,3,26,19,DST_025_F_ANG.png,500,500,fair,0,j,710.52,a,0,0
P1,3,27,127,DST_115_M_HPY.png,500,500,fair,0,j,989.81,a,1,1
P1,3,28,125,DST_096_M_HPY.png,500,500,fair,0,j,3081.61,a,1,1
P1,3,29,68,DST_064_M_ANG.png,800,200,hyperfair,0,a,1066.2,a,0,1
P1,3,30,76,DST_183_F_HPY.png,200,800,unfair,0,j,686.01,a,1,0
P1,3,31,101,DST_157_F_HPY.png,700,300,hyperfair,0,a,994.8,a,1,0
P1,3,32,69,DST_074_M_ANG.png,800,200,hyperfair,0,a,1657.97,a,0,1
P1,3,33,106,DST_027_F_HPY.png,900,100,hyperfair,0,a,693.7,a,1,0
P1,3,34,6,DST_130_F_ANG.png,200,800,unfair,0,j,810.73,a,0,0
P1,3,35,59,DST_098_M_ANG.png,500,500,fair,0,j,697.87,a,0,1
P1,3,36,84,DST_129_F_HPY.png,400,600,unfair,0,j,1245.54,a,1,0
P1,3,37,133,DST_030_M_HPY.png,600,400,hyperfair,0,j,1242.89,a,1,1
P1,3,38,20,DST_164_F_ANG.png,500,500,fair,0,j,1002.37,a,0,0
P1,3,39,142,DST_081_M_HPY.png,900,100,hyperfair,0,a,865.77,a,1,1
P1,3,40,100,DST_065_F_HPY.png,700,300,hyperfair,0,a,767.66,a,1,0
P1,3,41,33,DST_002_F_ANG.png,800,200,hyperfair,0,a,928.73,a,0,0
P1,3,42,17,DST_145_F_ANG.png,500,500,fair,0,j,745.58,a,0,0
P1,3,43,102,DST_177_F_HPY.png,700,300,hyperfair,0,a,795.08,a,1,0
P1,3,44,23,DST_032_F_ANG.png,500,500,fair,0,j,697.67,a,0,0
P1,3,45,134,DST_064_M_HPY.png,600,400,hyperfair,0,a,1164.56,a,1,1
P1,3,46,74,DST_036_F_HPY.png,100,900,unfair,0,j,894.52,a,1,0
P1,3,47,138,DST_118_M_HPY.png,700,300,hyperfair,0,a,728.61,a,1,1
P1,3,48,3,DST_138_F_ANG.png,100,900,unfair,0,j,829.53,a,0,0
P1,3,49,49,DST_068_M_ANG.png,500,500,fair,0,j,3083.85,a,0,1
P1,3,50,112,DST_116_M_HPY.png,200,800,unfair,0,j,1310.22,a,1,1
P1,3,51,67,DST_020_M_ANG.png,800,200,hyperfair,0,a,760.72,a,0,1
P1,3,52,120,DST_084_M_HPY.png,400,600,unfair,0,j,664.77,a,1,1
P1,3,53,109,DST_026_M_HPY.png,100,900,unfair,0,j,828.26,a,1,1
P1,3,54,122,DST_047_M_HPY.png,500,500,fair,0,j,921.57,a,1,1
P1,3,55,99,DST_186_F_HPY.png,600,400,hyperfair,0,j,1220.12,a,1,0
P1,3,56,108,DST_138_F_HPY.png,900,100,hyperfair,0,a,659.04,a,1,0
P1,3,57,8,DST_149_F_ANG.png,300,700,unfair,0,j,728.46,a,0,0
P1,3,58,2,DST_017_F_ANG.png,100,900,unfair,0,j,778.54,a,0,0
P1,3,59,96,DST_162_F_HPY.png,500,500,fair,0,j,4021.89,a,1,0
P1,3,60,13,DST_167_F_ANG.png,500,500,fair,0,j,759.94,a,0,0
P1,3,61,28,DST_161_F_ANG.png,700,300,hyperfair,0,a,742.58,a,0,0
P1,3,62,75,DST_142_F_HPY.png,100,900,unfair,0,j,761.88,a,1,0
P1,3,63,57,DST_088_M_ANG.png,500,500,fair,0,j,714.1,a,0,1
P1,3,64,123,DST_077_M_HPY.png,500,500,fair,0,j,4817.68,a,1,1
P1,3,65,24,DST_147_F_ANG.png,500,500,fair,0,j,644.24,a,0,0
P1,3,66,79,DST_149_F_HPY.png,300,700,unfair,0,j,825.82,a,1,0
P1,3,67,85,DST_002_F_HPY.png,500,500,fair,0,j,1494.39,a,1,0
P1,3,68,89,DST_137_F_HPY.png,500,500,fair,0,j,524.38,a,1,0
P1,3,69,42,DST_026_M_ANG.png,200,800,unfair,0,j,725.99,a,0,1
P1,3,70,91,DST_025_F_HPY.png,500,500,fair,0,j,646.47,a,1,0
P1,3,71,64,DST_106_M_ANG.png,700,300,hyperfair,0,a,876.38,a,0,1
P1,3,72,31,DST_171_F_ANG.png,800,200,hyperfair,0,j,791.8,a,0,0
P1,3,73,113,DST_016_M_HPY.png,200,800,unfair,0,j,1534.61,a,1,1
P1,3,74,36,DST_004_F_ANG.png,900,100,hyperfair,0,a,865,a,0,0
P1,3,75,7,DST_009_F_ANG.png,300,700,unfair,0,j,905.78,a,0,0
P1,3,76,131,DST_088_M_HPY.png,500,500,fair,0,j,659.47,a,1,1
P1,3,77,62,DST_051_M_ANG.png,600,400,hyperfair,0,j,853.69,a,0,1
P1,3,78,1,DST_046_F_ANG.png,100,900,unfair,0,j,915.1,a,0,0
P1,3,79,80,DST_128_F_HPY.png,300,700,unfair,0,j,844.77,a,1,0
P1,3,80,116,DST_010_M_HPY.png,300,700,unfair,0,j,925.04,a,1,1
P1,3,81,47,DST_030_M_ANG.png,400,600,unfair,0,j,1078.05,a,0,1
P1,3,82,18,DST_023_F_ANG.png,500,500,fair,0,j,584.73,a,0,0
P1,3,83,88,DST_131_F_HPY.png,500,500,fair,0,j,852.4,a,1,0
P1,3,84,55,DST_096_M_ANG.png,500,500,fair,0,j,804.04,a,0,1
P1,3,85,25,DST_029_F_ANG.png,600,400,hyperfair,0,j,914.33,a,0,0
P1,3,86,105,DST_185_F_HPY.png,800,200,hyperfair,0,a,715.1,a,1,0
P1,3,87,129,DST_031_M_HPY.png,500,500,fair,0,j,972.4,a,1,1
P1,3,88,137,DST_089_M_HPY.png,700,300,hyperfair,0,a,821.68,a,1,1
P1,3,89,139,DST_119_M_HPY.png,800,200,hyperfair,0,a,689.54,a,1,1
P1,3,90,98,DST_174_F_HPY.png,600,400,hyperfair,0,j,1061.12,a,1,0
P1,3,91,121,DST_012_M_HPY.png,500,500,fair,0,j,2041.33,a,1,1
P1,3,92,94,DST_159_F_HPY.png,500,500,fair,0,j,826.95,a,1,0
P1,3,93,11,DST_137_F_ANG.png,400,600,unfair,0,j,664.05,a,0,0
P1,3,94,110,DST_086_M_HPY.png,100,900,unfair,0,j,813.23,a,1,1
P1,3,95,117,DST_015_M_HPY.png,300,700,unfair,0,j,873.78,a,1,1
P1,3,96,93,DST_146_F_HPY.png,500,500,fair,0,j,8854.39,a,1,0
P1,3,97,45,DST_099_M_ANG.png,300,700,unfair,0,j,866.86,a,0,1
P1,3,98,90,DST_164_F_HPY.png,500,500,fair,0,j,622.22,a,1,0
P1,3,99,9,DST_129_F_ANG.png,300,700,unfair,0,j,773.21,a,0,0
P1,3,100,39,DST_031_M_ANG.png,100,900,unfair,0,j,691.05,a,0,1
P1,3,101,56,DST_120_M_ANG.png,500,500,fair,0,j,4038.12,a,0,1
P1,3,102,43,DST_047_M_ANG.png,300,700,unfair,0,j,706.81,a,0,1
P1,3,103,132,DST_122_M_HPY.png,500,500,fair,0,j,659.32,a,1,1
P1,3,104,104,DST_182_F_HPY.png,800,200,hyperfair,0,a,903.95,a,1,0
P1,3,105,107,DST_130_F_HPY.png,900,100,hyperfair,0,j,1489.68,a,1,0
P1,3,106,41,DST_016_M_ANG.png,200,800,unfair,0,j,852.68,a,0,1
P1,3,107,144,DST_091_M_HPY.png,900,100,hyperfair,0,a,561.2,a,1,1
P1,3,108,70,DST_115_M_ANG.png,900,100,hyperfair,0,a,701.23,a,0,1
P1,3,109,63,DST_081_M_ANG.png,600,400,hyperfair,0,j,2389.87,a,0,1
P1,3,110,135,DST_071_M_HPY.png,600,400,hyperfair,0,j,1065.9,a,1,1
P1,3,111,86,DST_040_F_HPY.png,500,500,fair,0,j,876.04,a,1,0
P1,3,112,118,DST_048_M_HPY.png,400,600,unfair,0,j,999.23,a,1,1
P1,3,113,21,DST_174_F_ANG.png,500,500,fair,0,j,1085.39,a,0,0
P1,3,114,61,DST_010_M_ANG.png,600,400,hyperfair,0,j,1330.34,a,0,1
P1,3,115,14,DST_005_F_ANG.png,500,500,fair,0,j,1802.47,a,0,0
P1,3,116,53,DST_103_M_ANG.png,500,500,fair,0,j,838.21,a,0,1
P1,3,117,124,DST_013_M_HPY.png,500,500,fair,0,j,1030.65,a,1,1
P1,3,118,58,DST_091_M_ANG.png,500,500,fair,0,j,1040.95,a,0,1
P1,3,119,81,DST_135_F_HPY.png,300,700,unfair,0,j,995.22,a,1,0
P1,3,120,4,DST_024_F_ANG.png,200,800,unfair,0,j,1322.38,a,0,0
P1,3,121,5,DST_124_F_ANG.png,200,800,unfair,0,j,888.26,a,0,0
P1,3,122,48,DST_056_M_ANG.png,400,600,unfair,0,j,835.41,a,0,1
P1,3,123,65,DST_110_M_ANG.png,700,300,hyperfair,0,a,960.08,a,0,1
P1,3,124,140,DST_018_M_HPY.png,800,200,hyperfair,0,a,1145.38,a,1,1
P1,3,125,115,DST_103_M_HPY.png,300,700,unfair,0,j,1544.35,a,1,1
P1,3,126,35,DST_173_F_ANG.png,900,100,hyperfair,0,a,953.25,a,0,0
P1,3,127,44,DST_079_M_ANG.png,300,700,unfair,0,a,689.45,a,0,1
P1,3,128,95,DST_161_F_HPY.png,500,500,fair,0,j,839.09,a,1,0
P1,3,129,54,DST_022_M_ANG.png,500,500,fair,0,j,934.7,a,0,1
P1,3,130,114,DST_098_M_HPY.png,200,800,unfair,0,j,813.7,a,1,1
P1,3,131,22,DST_186_F_ANG.png,500,500,fair,0,j,620.35,a,0,0
P1,3,132,126,DST_114_M_HPY.png,500,500,fair,0,j,1301.95,a,1,1
P1,3,133,128,DST_022_M_HPY.png,500,500,fair,0,j,949.56,a,1,1
P1,3,134,15,DST_123_F_ANG.png,500,500,fair,0,j,643.02,a,0,0
P1,3,135,72,DST_013_M_ANG.png,900,100,hyperfair,0,a,1077.83,a,0,1
P1,3,136,46,DST_048_M_ANG.png,400,600,unfair,0,j,970.27,a,0,1
P1,3,137,130,DST_056_M_HPY.png,500,500,fair,0,j,1586.25,a,1,1
P1,3,138,51,DST_090_M_ANG.png,500,500,fair,0,j,1191.8,a,0,1
P1,3,139,73,DST_029_F_HPY.png,100,900,unfair,0,j,965.24,a,1,0
P1,3,140,66,DST_114_M_ANG.png,700,300,hyperfair,0,a,940.73,a,0,1
P1,3,141,119,DST_074_M_HPY.png,400,600,unfair,0,j,884.93,a,1,1
P1,3,142,141,DST_079_M_HPY.png,800,200,hyperfair,0,a,3760.61,a,1,1
P1,3,143,78,DST_145_F_HPY.png,200,800,unfair,0,j,919.45,a,1,0
P1,3,144,40,DST_119_M_ANG.png,200,800,unfair,0,j,870.16,a,0,1
P2,3,1,97,DST_173_F_HPY.png,600,400,hyperfair,0,a,3231.88,a,1,0
P2,3,2,139,DST_119_M_HPY.png,800,200,hyperfair,0,a,3085.3,a,1,1
P2,3,3,120,DST_084_M_HPY.png,400,600,unfair,0,a,2783.37,a,1,1
P2,3,4,49,DST_068_M_ANG.png,500,500,fair,0,a,1535.77,a,0,1
P2,3,5,62,DST_051_M_ANG.png,600,400,hyperfair,0,a,2050.29,a,0,1
P2,3,6,77,DST_017_F_HPY.png,200,800,unfair,0,j,1357.96,a,1,0
P2,3,7,11,DST_137_F_ANG.png,400,600,unfair,0,a,2053.66,a,0,0
P2,3,8,58,DST_091_M_ANG.png,500,500,fair,0,a,915.37,a,0,1
P2,3,9,85,DST_002_F_HPY.png,500,500,fair,0,a,1168.92,a,1,0
P2,3,10,73,DST_029_F_HPY.png,100,900,unfair,0,j,1649.55,a,1,0
P2,3,11,122,DST_047_M_HPY.png,500,500,fair,0,a,891.65,a,1,1
P2,3,12,43,DST_047_M_ANG.png,300,700,unfair,0,j,2505.54,a,0,1
P2,3,13,82,DST_009_F_HPY.png,400,600,unfair,0,a,1905.54,a,1,0
P2,3,14,103,DST_126_F_HPY.png,800,200,hyperfair,0,a,1509.17,a,1,0
P2,3,15,40,DST_119_M_ANG.png,200,800,unfair,0,j,1288.02,a,0,1
P2,3,16,96,DST_162_F_HPY.png,500,500,fair,0,a,931.58,a,1,0
P2,3,17,2,DST_017_F_ANG.png,100,900,unfair,0,j,1212.48,a,0,0
P2,3,18,59,DST_098_M_ANG.png,500,500,fair,0,a,1036.36,a,0,1
P2,3,19,20,DST_164_F_ANG.png,500,500,fair,0,a,834.33,a,0,0
P2,3,20,50,DST_089_M_ANG.png,500,500,fair,0,a,979.92,a,0,1
P2,3,21,34,DST_042_F_ANG.png,900,100,hyperfair,0,a,1450.26,a,0,0
P2,3,22,130,DST_056_M_HPY.png,500,500,fair,0,a,943.03,a,1,1
P2,3,23,41,DST_016_M_ANG.png,200,800,unfair,0,j,1607.21,a,0,1
P2,3,24,31,DST_171_F_ANG.png,800,200,hyperfair,0,a,1429.9,a,0,0
P2,3,25,10,DST_133_F_ANG.png,400,600,unfair,0,a,1418.22,a,0,0
P2,3,26,88,DST_131_F_HPY.png,500,500,fair,0,a,832.32,a,1,0
P2,3,27,105,DST_185_F_HPY.png,800,200,hyperfair,0,a,1357.81,a,1,0
P2,3,28,90,DST_164_F_HPY.png,500,500,fair,0,a,935.96,a,1,0
P2,3,29,138,DST_118_M_HPY.png,700,300,hyperfair,0,a,1105.06,a,1,1
P2,3,30,83,DST_124_F_HPY.png,400,600,unfair,0,a,1444.41,a,1,0
P2,3,31,54,DST_022_M_ANG.png,500,500,fair,0,a,1178.2,a,0,1
P2,3,32,42,DST_026_M_ANG.png,200,800,unfair,0,j,1175.85,a,0,1
P2,3,33,119,DST_074_M_HPY.png,400,600,unfair,0,a,1209.53,a,1,1
P2,3,34,99,DST_186_F_HPY.png,600,400,hyperfair,0,a,4055.28,a,1,0
P2,3,35,110,DST_086_M_HPY.png,100,900,unfair,0,j,1316.11,a,1,1
P2,3,36,30,DST_036_F_ANG.png,700,300,hyperfair,0,a,1120.02,a,0,0
P2,3,37,48,DST_056_M_ANG.png,400,600,unfair,0,a,1086.5,a,0,1
P2,3,38,117,DST_015_M_HPY.png,300,700,unfair,0,j,1458.81,a,1,1
P2,3,39,71,DST_012_M_ANG.png,900,100,hyperfair,0,a,949.59,a,0,1
P2,3,40,123,DST_077_M_HPY.png,500,500,fair,0,a,973.85,a,1,1
P2,3,41,26,DST_135_F_ANG.png,600,400,hyperfair,0,a,3477.02,a,0,0
P2,3,42,28,DST_161_F_ANG.png,700,300,hyperfair,0,a,840.4,a,0,0
P2,3,43,114,DST_098_M_HPY.png,200,800,unfair,0,j,1109.24,a,1,1
P2,3,44,39,DST_031_M_ANG.png,100,900,unfair,0,j,935.87,a,0,1
P2,3,45,137,DST_089_M_HPY.png,700,300,hyperfair,0,a,912.4,a,1,1
P2,3,46,13,DST_167_F_ANG.png,500,500,fair,0,a,908.29,a,0,0
P2,3,47,84,DST_129_F_HPY.png,400,600,unfair,0,a,1543.61,a,1,0
P2,3,48,91,DST_025_F_HPY.png,500,500,fair,0,a,807.29,a,1,0
P2,3,49,113,DST_016_M_HPY.png,200,800,unfair,0,j,934.4,a,1,1
P2,3,50,112,DST_116_M_HPY.png,200,800,unfair,0,j,978.76,a,1,1
P2,3,51,6,DST_130_F_ANG.png,200,800,unfair,0,j,1007.74,a,0,0
P2,3,52,78,DST_145_F_HPY.png,200,800,unfair,0,j,890.4,a,1,0
P2,3,53,32,DST_182_F_ANG.png,800,200,hyperfair,0,a,1170.43,a,0,0
P2,3,54,111,DST_097_M_HPY.png,100,900,unfair,0,j,899.37,a,1,1
P2,3,55,47,DST_030_M_ANG.png,400,600,unfair,0,j,1551.39,a,0,1
P2,3,56,106,DST_027_F_HPY.png,900,100,hyperfair,0,a,1072.96,a,1,0
P2,3,57,51,DST_090_M_ANG.png,500,500,fair,0,a,867.06,a,0,1
P2,3,58,4,DST_024_F_ANG.png,200,800,unfair,0,j,1520.64,a,0,0
P2,3,59,5,DST_124_F_ANG.png,200,800,unfair,0,j,965.56,a,0,0
P2,3,60,63,DST_081_M_ANG.png,600,400,hyperfair,0,a,1086.46,a,0,1
P2,3,61,67,DST_020_M_ANG.png,800,200,hyperfair,0,a,816.88,a,0,1
P2,3,62,45,DST_099_M_ANG.png,300,700,unfair,0,j,1423.14,a,0,1
P2,3,63,127,DST_115_M_HPY.png,500,500,fair,0,a,835.85,a,1,1
P2,3,64,140,DST_018_M_HPY.png,800,200,hyperfair,0,a,786.51,a,1,1
P2,3,65,17,DST_145_F_ANG.png,500,500,fair,0,a,3584.81,a,0,0
P2,3,66,68,DST_064_M_ANG.png,800,200,hyperfair,0,a,735.86,a,0,1
P2,3,67,107,DST_130_F_HPY.png,900,100,hyperfair,0,a,944.95,a,1,0
P2,3,68,133,DST_030_M_HPY.png,600,400,hyperfair,0,a,826.82,a,1,1
P2,3,69,87,DST_046_F_HPY.png,500,500,fair,0,a,904.85,a,1,0
